window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,z_qubit_0,z_qubit_1,z_qubit_2,z_qubit_3,s_rho,trace_distance,s_entanglement
0,27,3.423027261676162,25,3.416970571898355,0.48141017699812383,-0.22074237454881834,0.279102241166459,0.7254298648095987,3.423027261715112,0.21584385520637153,1.2008687149436004
1,23,3.4070678718972878,21,3.400501858277391,0.4794957422152839,-0.2223744487957354,0.26568067962864284,0.6039880255578296,3.407067871930468,0.25560050013389624,1.3021651887312617
2,35,3.8244873583679215,23,3.609945831650407,0.4994342919823277,-0.20579685192700647,0.14174928681116628,0.6023347158169564,3.8244873584184127,0.8321955188328906,1.4626289650725943
3,24,3.4276281596305926,22,3.4211075525210357,0.4815784186043156,-0.22064283992805092,0.26483270837833073,0.6311689553806951,3.427628159665215,0.18279324786882534,1.289168912380407
4,26,3.4371536692463627,26,3.428018646919952,0.4575307190076807,-0.24063692546541698,0.303716619962887,0.5608453300390479,3.43715366928387,0.15535616173960126,1.2379972432277246
5,23,3.4180419616502187,22,3.410762522745684,0.46409591735494504,-0.2351783934841146,0.29618839665470176,0.5912289293375943,3.4180419616833984,0.25044432469010847,1.2398571027263727
6,32,3.938725597370712,21,3.6162287560113673,0.4991809023706756,-0.2060075287757126,0.1411528376796481,0.602644713533314,3.938725597416875,0.5641606068186212,1.4622377030571105
7,29,3.4347016134639325,24,3.425564894846488,0.49963697662406675,-0.20562833293633312,0.21662861446428544,0.6652754420252569,3.4347016135057675,0.38312740987999355,1.357759557298793
8,29,3.434386351695325,23,3.423267879873733,0.5027147884190646,-0.2030693342242183,0.20026858129546454,0.6538865607950988,3.434386351737159,0.3852709196174264,1.3873900403001025
9,27,3.4364655524333383,25,3.4277154625906445,0.47699463833662364,-0.22445395268702512,0.27225715649628734,0.610626936530512,3.4364655524722876,0.2188469682049094,1.2846213096651473
10,24,3.4277135958022225,21,3.422384773876753,0.48952307530683115,-0.21403737876795986,0.24711793400777388,0.6477494126397365,3.427713595836845,0.19268048809075045,1.3153351553680852
11,20,3.412672615634909,19,3.405433210121537,0.4687546453751873,-0.2313049665828119,0.2865227856298095,0.5899083897792562,3.4126726156637615,0.5130298324170346,1.2638597892266417
12,34,3.774343062830276,25,3.595973328085445,0.504837935636619,-0.20130407651607013,0.17721047863750067,0.65605098740154,3.7743430628793244,0.777646214291891,1.4118136398285366
13,25,3.411055292668024,21,3.4051634639769635,0.4978581571668513,-0.2071073046874636,0.22205744062366894,0.6535764349099594,3.4110552927040874,0.14495287193488676,1.3558384582858451
14,23,3.420454064545772,19,3.413537447731497,0.4997144169236548,-0.20556394640456607,0.2151393052693696,0.6558543102551849,3.420454064578949,0.2483333957272302,1.3653129919124194
