src_ip,dst_ip,src_port,dst_port,outbound_byte_ratio,duration,packets_per_second,total_packets,total_bytes,packet_size_avg,packet_size_std,proto_TCP,proto_UDP,proto_ICMP,proto_other,window_id
59.166.0.4,149.171.126.8,51113,80,0.857914,0.6971392018294827,3.4887817944354147,3.49650756146648,9.3803362790795,5.917212333782771,6.128884723601532,1,0,0,0,0
59.166.0.7,149.171.126.8,50162,21,0.575752,0.6595903970311026,4.556173357965156,4.48863636973214,8.633731007664188,4.171761440806576,0.0,1,0,0,0,0
59.166.0.1,149.171.126.8,30379,56478,0.418448,0.2615947376884625,5.201817517868237,4.007333185232471,8.869679374733515,4.88811885353339,4.985725587442674,1,0,0,0,0
59.166.0.5,149.171.126.8,14171,53,0.554795,0.0009995003330835,8.294299608857235,1.6094379124341005,5.680172609017068,4.304065093204169,0.0,0,1,0,0,0
59.166.0.6,149.171.126.0,45892,48622,0.901152,0.0158733491562901,8.542080906924017,4.418840607796598,10.161187107991946,5.757592924016023,6.170729228080899,1,0,0,0,0
59.166.0.7,149.171.126.5,59766,63376,0.93055,0.0372957847436968,8.137995834813113,4.875197323201151,10.911500215963228,6.046316884830504,6.2919601001603,1,0,0,0,0
59.166.0.3,149.171.126.8,57759,53,0.549383,0.0009995003330835,8.294299608857235,1.6094379124341005,5.783825182329737,4.406719247264253,0.0,0,1,0,0,0
59.166.0.3,149.171.126.2,36991,16375,0.888431,0.009950330853168,8.962007209588313,4.3694478524670215,9.992093490870152,5.638902014175146,6.091897976084839,1,0,0,0,0
59.166.0.4,149.171.126.5,28480,21,0.642466,0.0732504617395926,5.068241951534104,2.5649493574615367,6.594413459749778,4.124442587988544,0.0,1,0,0,0,0
59.166.0.1,149.171.126.9,6976,5190,0.68587,0.004987541511039,8.476579508530941,3.218875824868201,8.101374671228582,4.9302684622334825,5.275945578883872,1,0,0,0,0
59.166.0.3,149.171.126.3,16683,21,0.5846,0.609221945622184,4.738214274899444,4.564348191467836,8.69751274553952,4.159211982391455,0.0,1,0,0,0,0
59.166.0.2,149.171.126.5,35450,40476,0.965004,0.0478373294141601,5.909025263063074,2.9444389791664403,9.120962560824966,6.2324480165505225,6.343955032398292,1,0,0,0,0
59.166.0.6,149.171.126.1,64129,49012,0.854413,0.5458065926612362,3.0098199249699533,2.70805020110221,7.695757990554761,5.062595033026967,5.510799013220489,1,0,0,0,0
59.166.0.8,149.171.126.1,63547,111,0.36036,0.0039920212695374,7.601402334583733,2.19722457733622,6.790097235513905,4.718498871295094,4.174387269895637,0,1,0,0,0
59.166.0.8,149.171.126.6,18278,19132,0.92474,0.1510028735365274,6.619361297183021,4.812184355372417,10.779393694214807,5.977889210277624,6.245149468271481,1,0,0,0,0
59.166.0.0,149.171.126.7,26167,58759,0.915429,0.0741793981742515,7.265129978334933,4.709530201312334,10.572470106096777,5.874777502821081,6.206235766054265,1,0,0,0,0
59.166.0.3,149.171.126.1,60683,53,0.549383,0.0009995003330835,8.294299608857235,1.6094379124341005,5.783825182329737,4.406719247264253,0.0,0,1,0,0,0
59.166.0.4,149.171.126.0,57730,5190,0.541022,0.004987541511039,9.12706745278236,3.8501476017100575,8.358666283188,4.540515711461519,4.512691091876109,1,0,0,0,0
59.166.0.0,149.171.126.2,18773,36323,0.90049,0.0372957847436968,7.677351673883888,4.418840607796598,10.154518607337229,5.750945299554035,6.170729228080899,1,0,0,0,0
59.166.0.7,149.171.126.7,54986,53,0.554795,0.0009995003330835,8.294299608857235,1.6094379124341005,5.680172609017068,4.304065093204169,0.0,0,1,0,0,0
59.166.0.5,149.171.126.6,60296,21,0.580273,0.4114471797857119,4.902272386879391,4.23410650459726,8.373322820996535,4.169170068553259,0.0,1,0,0,0,0
59.166.0.7,149.171.126.4,21558,19564,0.887546,0.009950330853168,8.962007209588313,4.3694478524670215,9.98419157995109,5.6310279584752765,6.091897976084839,1,0,0,0,0
59.166.0.0,149.171.126.1,60055,20345,0.932073,0.0944006754214843,7.117467619660395,4.812184355372417,10.881907655875832,6.080158252148214,6.310964850378777,1,0,0,0,0
59.166.0.8,149.171.126.5,64712,21,0.577641,0.7075430608436777,4.315594521822624,4.343805421853684,8.492080490601163,4.176611517498845,0.0,1,0,0,0,0
59.166.0.8,149.171.126.0,41845,44598,0.893355,0.0109399400383343,8.916713390853635,4.418840607796598,10.078994274334727,5.675667345849833,6.117117434088391,1,0,0,0,0
59.166.0.1,149.171.126.1,20425,5190,0.68587,0.0039920212695374,8.699681400989514,3.218875824868201,8.101374671228582,4.9302684622334825,5.275945578883872,1,0,0,0,0
59.166.0.6,149.171.126.9,32832,21,0.5846,1.5568806616954245,3.272376098085376,4.564348191467836,8.69751274553952,4.159211982391455,0.0,1,0,0,0,0
59.166.0.0,149.171.126.3,34025,14022,0.901913,0.0139029051689914,8.723208023092345,4.465908118654584,10.202739930102643,5.751538513826456,6.150261168529846,1,0,0,0,0
59.166.0.5,149.171.126.8,40436,22,0.564077,0.5098251234324072,5.81363663674464,5.407171771460119,9.989802853988047,4.597210662861533,4.80349202777928,1,0,0,0,0
59.166.0.6,149.171.126.5,63250,17848,0.386546,0.4768551041948373,4.563580709528903,4.07753744390572,8.983314293397749,4.929998537788541,5.41598483108189,1,0,0,0,0
59.166.0.2,149.171.126.1,21262,18683,0.91997,0.017839918128331,8.680992412121348,4.672828834461906,10.590641811359664,5.929840016174005,6.229768329196771,1,0,0,0,0
59.166.0.1,149.171.126.9,7759,5750,0.938386,0.0695260626486102,7.558864448369006,4.934473933130692,11.084432233241024,6.159279213032799,6.332502530540426,1,0,0,0,0
