window_id,unique_src_ip,entropy_src_ip,unique_dst_ip,entropy_dst_ip,dst_concentration,mean_duration,mean_total_bytes,mean_pkts_per_sec,mean_outbound_ratio,mean_pkt_size
0,10,3.274060410064,10,3.203284659424142,0.18181818181818182,0.3093405761038525,8.725776753110637,6.492502578110858,0.6257378939393939,5.07877540882188
1,11,3.2431856316685157,11,3.317092306798479,0.16666666666666666,0.2639911601566227,8.736472379497332,6.677672119081936,0.6439675454545455,5.135670218725453
2,11,3.3022370038992954,11,3.259750457379163,0.19696969696969696,0.18464846175417277,8.542029975107045,7.058324133361313,0.6712385757575757,5.111603536100648
3,17,3.7538709689237004,13,3.522884415931948,0.15151515151515152,0.3057779048314263,7.978738714473121,6.382985263907367,0.6141770303030304,4.8346502609387425
4,11,3.2675093709003886,11,3.265646445803205,0.15151515151515152,0.3561116976029298,8.481620649019678,6.551207572631631,0.6299564242424243,4.926527252661192
5,15,3.4995444883073508,14,3.4919473859310144,0.18181818181818182,0.30608654437723065,8.55489004137563,6.275318079591297,0.690674409090909,5.112246511253556
6,11,3.2402741421561223,11,3.283105872818772,0.18181818181818182,0.19657746226889536,8.252157673241957,6.760234372773357,0.6209718484848484,4.907272379235584
7,12,3.350398385853782,12,3.345287298212322,0.16666666666666666,0.3184481186300699,8.57427890263017,6.408419772671614,0.6096575,5.143844817178958
8,10,3.294788676037495,10,3.1684314295239493,0.13636363636363635,0.24735582697218556,8.565667130254838,6.637017907159551,0.5654016212121212,5.000595728210196
9,15,3.590284128288254,13,3.4270445983669093,0.15151515151515152,0.22090818919658858,8.395721980491636,6.961653364422411,0.644901696969697,4.9962814164623275
10,12,3.2927930250653574,12,3.303178368990324,0.16666666666666666,0.18998860935469122,8.908771065666585,7.329833109353208,0.6596000606060606,5.280204943358233
11,11,3.2946814767133135,11,3.349480198376004,0.13636363636363635,0.19897207337103462,8.961498092635319,7.09386665812653,0.6660348484848485,5.252187463340672
12,10,3.2234643549198756,10,3.2493852290447194,0.15151515151515152,0.20251044447630032,8.260937934170956,6.925876076822211,0.6388152575757576,4.908911669891778
13,11,3.3098209673952574,11,3.1916751701317128,0.19696969696969696,0.19287095517917832,8.238972053266512,6.961695495630873,0.6137078787878788,5.013256447674965
14,10,3.2764225314703195,10,3.2403806827327135,0.17105263157894737,0.2293787965161683,8.674880327660906,7.095324217104821,0.67610325,5.127614242232333
