src_ip,dst_ip,src_port,dst_port,outbound_byte_ratio,duration,packets_per_second,total_packets,total_bytes,packet_size_avg,packet_size_std,proto_TCP,proto_UDP,proto_ICMP,proto_other,window_id
59.166.0.3,149.171.126.3,24643,12503,0.924577,0.0198026272961797,8.612685172875459,4.709530201312334,10.68695521229612,5.988961416889864,6.287228129139894,1,0,0,0,0
59.166.0.4,149.171.126.0,44657,41939,0.857398,0.0459289318883998,5.70001652569706,2.70805020110221,7.716460800176355,5.083177413322869,5.510799013220489,1,0,0,0,0
59.166.0.1,149.171.126.7,7531,7311,0.935056,0.0667236320429081,7.541713853255375,4.875197323201151,10.97857529615728,6.113239604033903,6.322841406457661,1,0,0,0,0
59.166.0.4,149.171.126.3,32955,80,0.857914,0.7774883289936961,3.33970786092846,3.49650756146648,9.3803362790795,5.917212333782771,6.128884723601532,1,0,0,0,0
59.166.0.7,149.171.126.5,63310,21,0.60057,0.0039920212695374,8.853808274977197,3.367295829986474,7.470793774195062,4.153848100957706,0.0,1,0,0,0,0
59.166.0.4,149.171.126.4,42208,6881,0.516332,0.0907543632684641,5.883029133794159,3.555348061489413,8.066207568006263,4.55015480480068,4.6453588632052725,1,0,0,0,0
59.166.0.7,149.171.126.0,45548,5278,0.934964,0.0266419309464211,8.5393677311498,4.934473933130692,11.030379508549345,6.1053430299093545,6.2996889107371565,1,0,0,0,0
59.166.0.5,149.171.126.8,52557,21,0.580273,0.7124594915923181,4.196412854454751,4.23410650459726,8.373322820996535,4.169170068553259,0.0,1,0,0,0,0
59.166.0.5,149.171.126.1,25434,143,0.660587,1.91368207318486,3.7824022647980575,5.517452896464707,10.044509570248016,4.541749322704893,4.913486914504098,1,0,0,0,0
59.166.0.9,149.171.126.4,20425,19212,0.38375,0.0039920212695374,9.105090961257083,3.610917912644224,8.764209507142004,5.186143570899172,5.104186788926418,1,0,0,0,0
59.166.0.9,149.171.126.5,6298,53,0.549383,0.0009995003330835,8.294299608857235,1.6094379124341005,5.783825182329737,4.406719247264253,0.0,0,1,0,0,0
59.166.0.5,149.171.126.4,58381,14983,0.361905,0.0009995003330835,8.987321812850125,2.19722457733622,6.734591659972948,4.663439094112067,4.032923417015119,0,1,0,0,0
59.166.0.0,149.171.126.4,15287,80,0.857914,0.7907275088988094,3.3162209146562924,3.49650756146648,9.3803362790795,5.917212333782771,6.128884723601532,1,0,0,0,0
59.166.0.5,149.171.126.1,15804,80,0.857914,0.748581887448046,3.3919990060197907,3.49650756146648,9.3803362790795,5.917212333782771,6.128884723601532,1,0,0,0,0
59.166.0.7,149.171.126.7,20192,21,0.642466,0.0934903430873388,4.81582795330262,2.5649493574615367,6.594413459749778,4.124442587988544,0.0,1,0,0,0,0
59.166.0.5,149.171.126.2,35651,21,0.955446,0.0276151670329733,4.9688207446562975,1.6094379124341005,5.313205979041787,3.9415818076696905,0.0,1,0,0,0,0
59.166.0.6,149.171.126.5,51251,80,0.438298,0.0029955089797984,8.699681400989514,2.9444389791664403,7.53955882930103,4.6581842170587455,4.649563469457752,1,0,0,0,0
59.166.0.8,149.171.126.6,1472,25,0.080702,0.3235317253454781,5.488266823465847,4.532599493153256,10.611400185296548,6.091850753879718,6.266592382621285,1,0,0,0,0
59.166.0.6,149.171.126.2,8236,21,0.575601,1.1239550963399048,3.7697403116269848,4.48863636973214,8.633374945705647,4.171410813872791,0.0,1,0,0,0,0
59.166.0.2,149.171.126.8,53834,53,0.549383,0.0009995003330835,8.294299608857235,1.6094379124341005,5.783825182329737,4.406719247264253,0.0,0,1,0,0,0
59.166.0.3,149.171.126.1,10271,21,0.579318,0.6216511788548753,4.18912728476348,4.04305126783455,8.174702882469461,4.1647253589839,0.0,1,0,0,0,0
59.166.0.0,149.171.126.0,23381,6881,0.956263,0.0459289318883998,7.740173994730769,4.691347882229144,11.122531218757237,6.4419797355707855,6.348255844527386,1,0,0,0,0
59.166.0.8,149.171.126.6,27891,55531,0.932833,0.1034587083682299,7.021321485185961,4.812184355372417,10.89315884921027,6.091384058059624,6.310964850378777,1,0,0,0,0
59.166.0.3,149.171.126.9,49319,25,0.082994,0.3900130035492427,5.288595209161323,4.553876891600541,10.614646542147758,6.073632653750863,6.259879291602824,1,0,0,0,0
59.166.0.9,149.171.126.2,10283,22,0.594871,0.5492768101402434,4.350313187350881,4.04305126783455,9.127284796838858,5.10789163344842,5.414802960891331,1,0,0,0,0
59.166.0.7,149.171.126.1,52147,21,0.579081,0.9995283304442109,3.514973169384928,4.04305126783455,8.17413934342947,4.164170424453688,0.0,1,0,0,0,0
59.166.0.6,149.171.126.3,47901,57717,0.954152,0.5584722772333437,3.322802160581448,3.044522437723423,9.13227071655426,6.138590611998276,6.315720270433907,1,0,0,0,0
59.166.0.0,149.171.126.6,4025,80,0.865509,0.6961426895397438,3.428198676786432,3.4339872044851463,9.371523409567573,5.972791281842361,6.147944128651455,1,0,0,0,0
59.166.0.0,149.171.126.5,45341,21,0.583417,0.0089597413714719,8.581919194915391,3.8918202981106265,8.007700012884026,4.152023673808778,0.0,1,0,0,0,0
59.166.0.8,149.171.126.8,54146,111,0.354545,0.0198026272961797,5.993961427306569,2.19722457733622,6.78105762593618,4.709530201312334,4.174387269895637,0,1,0,0,0
59.166.0.0,149.171.126.1,27079,21,0.580273,0.4034631054374913,4.925955204815212,4.23410650459726,8.373322820996535,4.169170068553259,0.0,1,0,0,0,0
59.166.0.2,149.171.126.5,64214,40828,0.368932,0.0009995003330835,8.987321812850125,2.19722457733622,6.715383386334681,4.6443908991413725,4.032923417015119,0,1,0,0,0
59.166.0.7,149.171.126.7,38731,40378,0.909777,0.0168571170664229,8.574540476296706,4.51085950651685,10.32485881766135,5.8279647455359695,6.186902465441298,1,0,0,0,0
59.166.0.2,149.171.126.7,12738,22,0.594871,0.0069756137364252,8.987321812850125,4.04305126783455,9.127284796838858,5.10789163344842,5.414802960891331,1,0,0,0,0
59.166.0.3,149.171.126.3,41381,25,0.083071,0.0295588022415444,8.050171777502618,4.553876891600541,10.613713064630824,6.072701304697019,6.259879291602824,1,0,0,0,0
59.166.0.4,149.171.126.2,51361,57479,0.937579,0.1380212978973746,6.974074309072459,5.068904202220232,11.196747891438472,6.136304383823337,6.310832859869195,1,0,0,0,0
59.166.0.9,149.171.126.0,28933,53,0.549383,0.0009995003330835,8.294299608857235,1.6094379124341005,5.783825182329737,4.406719247264253,0.0,0,1,0,0,0
59.166.0.8,149.171.126.0,21902,19909,0.923607,0.0188217542405877,8.699681400989514,4.74493212836325,10.700476596184613,5.966821275675316,6.247306071220646,1,0,0,0,0
59.166.0.3,149.171.126.8,23144,21,0.583417,0.6570017339235921,3.964016813398754,3.8918202981106265,8.007700012884026,4.152023673808778,0.0,1,0,0,0,0
59.166.0.5,149.171.126.7,8725,80,0.984045,2.562253418990628,4.494329671415314,6.966024187106113,13.901169771192382,6.93706009945848,6.329953120982841,1,0,0,0,0
59.166.0.1,149.171.126.9,45386,53,0.554054,0.0009995003330835,8.294299608857235,1.6094379124341005,5.6937321388027,4.31748811353631,0.0,0,1,0,0,0
59.166.0.2,149.171.126.9,57680,55363,0.932073,0.0227394869694894,8.57647061459149,4.812184355372417,10.881907655875832,6.080158252148214,6.310964850378777,1,0,0,0,0
