src_ip,dst_ip,src_port,dst_port,outbound_byte_ratio,duration,packets_per_second,total_packets,total_bytes,packet_size_avg,packet_size_std,proto_TCP,proto_UDP,proto_ICMP,proto_other,window_id
59.166.0.7,149.171.126.8,39078,50912,0.368932,0.0029955089797984,7.888959461823889,2.19722457733622,6.715383386334681,4.6443908991413725,4.032923417015119,0,1,0,0,0
59.166.0.9,149.171.126.6,24549,26164,0.93276,0.0648509723196163,7.601402334583733,4.90527477843843,10.974882794910684,6.079318230299789,6.283886184431614,1,0,0,0,0
59.166.0.2,149.171.126.2,1108,6881,0.516332,0.0129162252665463,7.869548725852677,3.555348061489413,8.066207568006263,4.55015480480068,4.6453588632052725,1,0,0,0,0
59.166.0.1,149.171.126.1,57384,21,0.583417,0.5276827408324136,4.249419785955469,3.8918202981106265,8.007700012884026,4.152023673808778,0.0,1,0,0,0,0
59.166.0.0,149.171.126.6,40833,11091,0.926943,0.0382587121170903,8.048534298567093,4.812184355372417,10.809101489746167,6.00752343515323,6.258533301167339,1,0,0,0,0
59.166.0.9,149.171.126.6,36142,25,0.082941,0.4034631054374913,5.247733341622054,4.553876891600541,10.615284735591118,6.074269394251921,6.259879291602824,1,0,0,0,0
59.166.0.4,149.171.126.5,46562,33317,0.946233,0.1638180852293949,6.91991697978514,5.198497031265826,11.47450683006617,6.283408358560768,6.365925220084053,1,0,0,0,0
59.166.0.7,149.171.126.7,55734,21,0.5846,0.6413274318301488,4.669767799129696,4.564348191467836,8.69751274553952,4.159211982391455,0.0,1,0,0,0,0
59.166.0.7,149.171.126.2,20098,143,0.670988,0.6559643894322293,5.592961395741298,5.517452896464707,10.075632502878522,4.572547020277033,4.913486914504098,1,0,0,0,0
59.166.0.3,149.171.126.4,56662,21,0.577468,0.4446858212614457,4.917893244487505,4.343805421853684,8.491670234185152,4.176207473857311,0.0,1,0,0,0,0
59.166.0.4,149.171.126.7,5496,80,0.857914,0.7724203614544531,3.348774010381686,3.49650756146648,9.3803362790795,5.917212333782771,6.128884723601532,1,0,0,0,0
59.166.0.8,149.171.126.2,2751,21,0.609261,0.0029955089797984,8.805025252669136,3.044522437723423,7.116394144093465,4.13596623691292,0.0,1,0,0,0,0
59.166.0.9,149.171.126.1,8477,42119,0.92072,0.0392207131532812,7.8826922062890254,4.672828834461906,10.60005388114173,5.9392274100726405,6.231985198268234,1,0,0,0,0
59.166.0.8,149.171.126.4,60896,111,0.36036,0.0039920212695374,7.601402334583733,2.19722457733622,6.790097235513905,4.718498871295094,4.174387269895637,0,1,0,0,0
59.166.0.9,149.171.126.1,20798,5190,0.691913,0.0246926125903715,7.518064181233078,3.8501476017100575,8.73761303680885,4.916165341868522,5.54957012237168,1,0,0,0,0
59.166.0.0,149.171.126.0,6187,21,0.575601,1.4685653535526848,3.307753030117189,4.48863636973214,8.633374945705647,4.171410813872791,0.0,1,0,0,0,0
